TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T406305,2,Coimbatore,2025-05-04,91626.47,FAILED,WITHDRAWAL,RS Puram Branch,C2570,Travel
T406306,2,Coimbatore,2025-05-04,66532.55,SUCCESS,WITHDRAWAL,RS Puram Branch,C7869,Medical Expenses
T406307,2,Coimbatore,2025-05-04,44612.98,FAILED,TRANSFER,RS Puram Branch,C2997,Shopping
T406308,2,Coimbatore,2025-05-04,81722.51,FAILED,TRANSFER,RS Puram Branch,C2282,Travel
T406309,2,Coimbatore,2025-05-04,9090.35,FAILED,WITHDRAWAL,RS Puram Branch,C8728,Medical Expenses
T406310,2,Coimbatore,2025-05-04,49325.29,FAILED,DEPOSIT,RS Puram Branch,C8449,Medical Expenses
T406311,2,Coimbatore,2025-05-04,9598.43,FAILED,DEPOSIT,RS Puram Branch,C9317,Shopping
T406312,2,Coimbatore,2025-05-04,25183.6,SUCCESS,DEPOSIT,RS Puram Branch,C6676,Others
T406313,2,Coimbatore,2025-05-04,57757.24,SUCCESS,DEPOSIT,RS Puram Branch,C8290,Education Fees
T406314,2,Coimbatore,2025-05-04,98064.19,SUCCESS,DEPOSIT,RS Puram Branch,C5733,Travel
T406315,2,Coimbatore,2025-05-04,27075.11,FAILED,TRANSFER,RS Puram Branch,C5420,Travel
T406316,2,Coimbatore,2025-05-03,84473.86,FAILED,DEPOSIT,RS Puram Branch,C1430,Others
T406317,2,Coimbatore,2025-05-03,25460.28,FAILED,WITHDRAWAL,RS Puram Branch,C3921,Others
T406318,2,Coimbatore,2025-05-03,20126.45,FAILED,WITHDRAWAL,RS Puram Branch,C4246,Bill Payment
T406319,2,Coimbatore,2025-05-03,64207.85,FAILED,WITHDRAWAL,RS Puram Branch,C6949,Medical Expenses
T406320,2,Coimbatore,2025-05-03,64149.71,FAILED,TRANSFER,RS Puram Branch,C2403,Education Fees
T406321,2,Coimbatore,2025-05-03,51118.97,SUCCESS,WITHDRAWAL,RS Puram Branch,C8677,Bill Payment
T406322,2,Coimbatore,2025-05-03,14563.33,FAILED,WITHDRAWAL,RS Puram Branch,C9498,Others
T406323,2,Coimbatore,2025-05-03,9058.82,FAILED,DEPOSIT,RS Puram Branch,C5320,Shopping
T406324,2,Coimbatore,2025-05-03,2510.27,SUCCESS,DEPOSIT,RS Puram Branch,C4284,Education Fees
T406325,2,Coimbatore,2025-05-03,78588.18,FAILED,WITHDRAWAL,RS Puram Branch,C9428,Others
T406326,2,Coimbatore,2025-05-03,57542.61,SUCCESS,TRANSFER,RS Puram Branch,C8557,Travel
T406327,2,Coimbatore,2025-05-03,32267.43,FAILED,DEPOSIT,RS Puram Branch,C7598,Education Fees
T406328,2,Coimbatore,2025-05-03,93720.59,SUCCESS,WITHDRAWAL,RS Puram Branch,C9652,Education Fees
T406329,2,Coimbatore,2025-05-03,10156.65,FAILED,TRANSFER,RS Puram Branch,C7103,Others
T406330,2,Coimbatore,2025-05-03,87458.02,SUCCESS,TRANSFER,RS Puram Branch,C1522,Others
T406331,2,Coimbatore,2025-05-03,42875.39,SUCCESS,DEPOSIT,RS Puram Branch,C2623,Travel
T406332,2,Coimbatore,2025-05-03,13006.57,FAILED,DEPOSIT,RS Puram Branch,C6844,Others
T406333,2,Coimbatore,2025-05-03,44698.13,SUCCESS,DEPOSIT,RS Puram Branch,C5503,Education Fees
T406334,2,Coimbatore,2025-05-03,99631.02,FAILED,DEPOSIT,RS Puram Branch,C3685,Bill Payment
T406335,2,Coimbatore,2025-05-03,72084.19,SUCCESS,DEPOSIT,RS Puram Branch,C3580,Education Fees
T406336,2,Coimbatore,2025-05-03,86569.52,FAILED,TRANSFER,RS Puram Branch,C2673,Education Fees
T406337,2,Coimbatore,2025-05-03,23011.82,SUCCESS,DEPOSIT,RS Puram Branch,C5867,Others
T406338,2,Coimbatore,2025-05-03,67274.54,SUCCESS,DEPOSIT,RS Puram Branch,C1391,Travel
T406339,2,Coimbatore,2025-05-03,15643.74,FAILED,TRANSFER,RS Puram Branch,C3489,Education Fees
T406340,2,Coimbatore,2025-05-03,20687.32,SUCCESS,TRANSFER,RS Puram Branch,C4055,Education Fees
T406341,2,Coimbatore,2025-05-03,8626.58,FAILED,DEPOSIT,RS Puram Branch,C9503,Shopping
T406342,2,Coimbatore,2025-05-03,92116.55,SUCCESS,TRANSFER,RS Puram Branch,C3157,Shopping
T406343,2,Coimbatore,2025-05-03,359.31,FAILED,DEPOSIT,RS Puram Branch,C7321,Travel
T406344,2,Coimbatore,2025-05-03,46879.86,FAILED,TRANSFER,RS Puram Branch,C9190,Others
T406345,2,Coimbatore,2025-05-03,5853.56,FAILED,WITHDRAWAL,RS Puram Branch,C5359,Others
T406346,2,Coimbatore,2025-05-03,58690.9,FAILED,WITHDRAWAL,RS Puram Branch,C3250,Medical Expenses
T406347,2,Coimbatore,2025-05-03,69429.7,FAILED,WITHDRAWAL,RS Puram Branch,C8109,Bill Payment
T406348,2,Coimbatore,2025-05-03,33030.78,SUCCESS,DEPOSIT,RS Puram Branch,C3732,Loan Payment
T406349,2,Coimbatore,2025-05-03,36385.27,SUCCESS,TRANSFER,RS Puram Branch,C7022,Education Fees
T406350,2,Coimbatore,2025-05-03,48317.65,SUCCESS,TRANSFER,RS Puram Branch,C5490,Bill Payment
T406351,2,Coimbatore,2025-05-03,22786.45,FAILED,TRANSFER,RS Puram Branch,C2830,Others
T406352,2,Coimbatore,2025-05-03,55530.85,SUCCESS,DEPOSIT,RS Puram Branch,C7685,Bill Payment
T406353,2,Coimbatore,2025-05-03,18341.55,SUCCESS,TRANSFER,RS Puram Branch,C5004,Medical Expenses
T406354,2,Coimbatore,2025-05-03,62162.75,FAILED,WITHDRAWAL,RS Puram Branch,C4257,Medical Expenses
T406355,2,Coimbatore,2025-05-03,77016.65,SUCCESS,WITHDRAWAL,RS Puram Branch,C4919,Shopping
T406356,2,Coimbatore,2025-05-03,58289.91,SUCCESS,TRANSFER,RS Puram Branch,C5485,Education Fees
T406357,2,Coimbatore,2025-05-03,49670.37,SUCCESS,DEPOSIT,RS Puram Branch,C1838,Medical Expenses
T406358,2,Coimbatore,2025-05-03,92846.46,FAILED,DEPOSIT,RS Puram Branch,C6682,Education Fees
T406359,2,Coimbatore,2025-05-03,60950.78,FAILED,TRANSFER,RS Puram Branch,C6125,Loan Payment
T406360,2,Coimbatore,2025-05-03,41315.67,FAILED,WITHDRAWAL,RS Puram Branch,C7090,Shopping
T406361,2,Coimbatore,2025-05-03,17219.7,FAILED,TRANSFER,RS Puram Branch,C5816,Bill Payment
T406362,2,Coimbatore,2025-05-03,42237.79,SUCCESS,WITHDRAWAL,RS Puram Branch,C4897,Loan Payment
T406363,2,Coimbatore,2025-05-03,72378.49,FAILED,WITHDRAWAL,RS Puram Branch,C7937,Others
T406364,2,Coimbatore,2025-05-03,55305.01,FAILED,TRANSFER,RS Puram Branch,C5739,Shopping
T406365,2,Coimbatore,2025-05-03,24713.96,FAILED,DEPOSIT,RS Puram Branch,C6721,Others
T406366,2,Coimbatore,2025-05-03,51878.32,SUCCESS,DEPOSIT,RS Puram Branch,C7304,Education Fees
T406367,2,Coimbatore,2025-05-03,66252.45,FAILED,TRANSFER,RS Puram Branch,C2290,Others
T406368,2,Coimbatore,2025-05-03,72315.28,SUCCESS,WITHDRAWAL,RS Puram Branch,C2327,Shopping
T406369,2,Coimbatore,2025-05-03,37220.58,FAILED,WITHDRAWAL,RS Puram Branch,C2601,Others
T406370,2,Coimbatore,2025-05-03,8598.72,SUCCESS,WITHDRAWAL,RS Puram Branch,C8250,Travel
T406371,2,Coimbatore,2025-05-03,34594.83,FAILED,DEPOSIT,RS Puram Branch,C1693,Others
T406372,2,Coimbatore,2025-05-03,47937.64,FAILED,WITHDRAWAL,RS Puram Branch,C2039,Loan Payment
T406373,2,Coimbatore,2025-05-03,38320.84,SUCCESS,DEPOSIT,RS Puram Branch,C2465,Loan Payment
T406374,2,Coimbatore,2025-05-03,79014.11,FAILED,TRANSFER,RS Puram Branch,C7076,Shopping
T406375,2,Coimbatore,2025-05-03,21445.51,SUCCESS,WITHDRAWAL,RS Puram Branch,C9444,Travel
T406376,2,Coimbatore,2025-05-03,1340.38,SUCCESS,DEPOSIT,RS Puram Branch,C6617,Shopping
T406377,2,Coimbatore,2025-05-03,9066.86,SUCCESS,TRANSFER,RS Puram Branch,C6960,Loan Payment
T406378,2,Coimbatore,2025-05-03,96535.93,SUCCESS,DEPOSIT,RS Puram Branch,C7380,Medical Expenses
T406379,2,Coimbatore,2025-05-03,9254.66,SUCCESS,WITHDRAWAL,RS Puram Branch,C6379,Bill Payment
T406380,2,Coimbatore,2025-05-03,66120.25,FAILED,WITHDRAWAL,RS Puram Branch,C4401,Travel
T406381,2,Coimbatore,2025-05-03,30969.29,FAILED,DEPOSIT,RS Puram Branch,C6080,Travel
T406382,2,Coimbatore,2025-05-03,49784.76,SUCCESS,DEPOSIT,RS Puram Branch,C1046,Shopping
T406383,2,Coimbatore,2025-05-03,13448.22,FAILED,TRANSFER,RS Puram Branch,C5220,Education Fees
T406384,2,Coimbatore,2025-05-03,80369.86,SUCCESS,DEPOSIT,RS Puram Branch,C1069,Bill Payment
T406385,2,Coimbatore,2025-05-03,20229.12,SUCCESS,TRANSFER,RS Puram Branch,C8794,Medical Expenses
T406386,2,Coimbatore,2025-05-03,4123.81,SUCCESS,TRANSFER,RS Puram Branch,C7724,Bill Payment
T406387,2,Coimbatore,2025-05-03,58728.93,FAILED,WITHDRAWAL,RS Puram Branch,C7987,Others
T406388,2,Coimbatore,2025-05-03,64799.47,FAILED,DEPOSIT,RS Puram Branch,C7337,Education Fees
T406389,2,Coimbatore,2025-05-03,63387.01,SUCCESS,DEPOSIT,RS Puram Branch,C8357,Medical Expenses
T406390,2,Coimbatore,2025-05-03,64771.76,SUCCESS,DEPOSIT,RS Puram Branch,C1631,Education Fees
T406391,2,Coimbatore,2025-05-03,39840.45,FAILED,DEPOSIT,RS Puram Branch,C9958,Medical Expenses
T406392,2,Coimbatore,2025-05-03,66398.48,SUCCESS,DEPOSIT,RS Puram Branch,C3990,Bill Payment
T406393,2,Coimbatore,2025-05-03,3554.84,FAILED,DEPOSIT,RS Puram Branch,C1321,Education Fees
T406394,2,Coimbatore,2025-05-03,5667.4,FAILED,DEPOSIT,RS Puram Branch,C7756,Education Fees
T406395,2,Coimbatore,2025-05-03,84733.8,SUCCESS,TRANSFER,RS Puram Branch,C3602,Shopping
T406396,2,Coimbatore,2025-05-03,89823.95,FAILED,DEPOSIT,RS Puram Branch,C6304,Loan Payment
T406397,2,Coimbatore,2025-05-03,37320.04,FAILED,WITHDRAWAL,RS Puram Branch,C5881,Bill Payment
T406398,2,Coimbatore,2025-05-03,27928.11,FAILED,TRANSFER,RS Puram Branch,C3783,Medical Expenses
T406399,2,Coimbatore,2025-05-03,71163.76,SUCCESS,WITHDRAWAL,RS Puram Branch,C3951,Medical Expenses
T406400,2,Coimbatore,2025-05-03,63015.47,FAILED,TRANSFER,RS Puram Branch,C5710,Shopping
T406401,2,Coimbatore,2025-05-03,5412.74,SUCCESS,DEPOSIT,RS Puram Branch,C2620,Bill Payment
T406402,2,Coimbatore,2025-05-03,56424.71,FAILED,DEPOSIT,RS Puram Branch,C1575,Others
T406403,2,Coimbatore,2025-05-03,29031.92,FAILED,WITHDRAWAL,RS Puram Branch,C1572,Loan Payment
T406404,2,Coimbatore,2025-05-03,43014.52,FAILED,TRANSFER,RS Puram Branch,C1023,Others
T406405,2,Coimbatore,2025-05-03,28373.71,SUCCESS,TRANSFER,RS Puram Branch,C8877,Others
T406406,2,Coimbatore,2025-05-03,32784.12,FAILED,DEPOSIT,RS Puram Branch,C8071,Travel
T406407,2,Coimbatore,2025-05-03,92732.46,SUCCESS,WITHDRAWAL,RS Puram Branch,C8044,Others
T406408,2,Coimbatore,2025-05-03,99328.64,FAILED,DEPOSIT,RS Puram Branch,C8503,Others
T406409,2,Coimbatore,2025-05-03,34967.15,FAILED,WITHDRAWAL,RS Puram Branch,C6065,Education Fees
