TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T400494,1,Chennai,2025-05-04,40160.05,SUCCESS,WITHDRAWAL,T Nagar Branch,C2689,Loan Payment
T400495,1,Chennai,2025-05-04,5743.54,FAILED,WITHDRAWAL,T Nagar Branch,C1968,Shopping
T400496,1,Chennai,2025-05-04,43410.24,SUCCESS,DEPOSIT,T Nagar Branch,C3290,Education Fees
T400497,1,Chennai,2025-05-04,2622.75,FAILED,DEPOSIT,T Nagar Branch,C7703,Education Fees
T400498,1,Chennai,2025-05-04,97382.23,FAILED,TRANSFER,T Nagar Branch,C4031,Loan Payment
T400499,1,Chennai,2025-05-04,5985.98,SUCCESS,DEPOSIT,T Nagar Branch,C5384,Bill Payment
T400500,1,Chennai,2025-05-04,98995.15,FAILED,WITHDRAWAL,T Nagar Branch,C2960,Medical Expenses
T400501,1,Chennai,2025-05-04,55739.34,FAILED,TRANSFER,T Nagar Branch,C3717,Travel
T400502,1,Chennai,2025-05-04,8528.59,FAILED,TRANSFER,T Nagar Branch,C1558,Travel
T400503,1,Chennai,2025-05-04,77325.0,FAILED,WITHDRAWAL,T Nagar Branch,C6508,Shopping
T400504,1,Chennai,2025-05-04,15775.72,SUCCESS,TRANSFER,T Nagar Branch,C8349,Medical Expenses
T400505,1,Chennai,2025-05-04,7672.23,SUCCESS,WITHDRAWAL,T Nagar Branch,C5206,Bill Payment
T400506,1,Chennai,2025-05-03,13552.33,FAILED,WITHDRAWAL,T Nagar Branch,C8674,Loan Payment
T400507,1,Chennai,2025-05-03,943.61,SUCCESS,DEPOSIT,T Nagar Branch,C3802,Medical Expenses
T400508,1,Chennai,2025-05-03,49213.12,SUCCESS,TRANSFER,T Nagar Branch,C3525,Bill Payment
T400509,1,Chennai,2025-05-03,21143.25,FAILED,DEPOSIT,T Nagar Branch,C3957,Education Fees
T400510,1,Chennai,2025-05-03,17240.68,FAILED,WITHDRAWAL,T Nagar Branch,C4867,Loan Payment
T400511,1,Chennai,2025-05-03,82474.12,FAILED,DEPOSIT,T Nagar Branch,C2259,Medical Expenses
T400512,1,Chennai,2025-05-03,23960.09,FAILED,DEPOSIT,T Nagar Branch,C7384,Loan Payment
T400513,1,Chennai,2025-05-03,24986.33,FAILED,DEPOSIT,T Nagar Branch,C8962,Education Fees
T400514,1,Chennai,2025-05-03,49667.0,SUCCESS,TRANSFER,T Nagar Branch,C7348,Bill Payment
T400515,1,Chennai,2025-05-03,87489.7,SUCCESS,WITHDRAWAL,T Nagar Branch,C1857,Others
T400516,1,Chennai,2025-05-03,84659.78,FAILED,DEPOSIT,T Nagar Branch,C8903,Travel
T400517,1,Chennai,2025-05-03,97503.84,FAILED,DEPOSIT,T Nagar Branch,C9520,Education Fees
T400518,1,Chennai,2025-05-03,3366.37,FAILED,TRANSFER,T Nagar Branch,C5103,Travel
T400519,1,Chennai,2025-05-03,68685.58,SUCCESS,TRANSFER,T Nagar Branch,C3656,Others
T400520,1,Chennai,2025-05-03,56782.83,FAILED,TRANSFER,T Nagar Branch,C8666,Medical Expenses
T400521,1,Chennai,2025-05-03,65791.57,FAILED,DEPOSIT,T Nagar Branch,C5055,Education Fees
T400522,1,Chennai,2025-05-03,65576.98,FAILED,TRANSFER,T Nagar Branch,C9087,Loan Payment
T400523,1,Chennai,2025-05-03,50376.43,SUCCESS,WITHDRAWAL,T Nagar Branch,C3550,Travel
T400524,1,Chennai,2025-05-03,33958.5,FAILED,WITHDRAWAL,T Nagar Branch,C8619,Bill Payment
T400525,1,Chennai,2025-05-03,40670.39,SUCCESS,TRANSFER,T Nagar Branch,C8273,Loan Payment
T400526,1,Chennai,2025-05-03,38496.0,FAILED,TRANSFER,T Nagar Branch,C7017,Loan Payment
T400527,1,Chennai,2025-05-03,95712.85,FAILED,DEPOSIT,T Nagar Branch,C2844,Travel
T400528,1,Chennai,2025-05-03,62806.82,FAILED,TRANSFER,T Nagar Branch,C7115,Travel
T400529,1,Chennai,2025-05-03,44610.01,FAILED,DEPOSIT,T Nagar Branch,C2666,Others
T400530,1,Chennai,2025-05-03,50181.51,FAILED,DEPOSIT,T Nagar Branch,C8623,Travel
T400531,1,Chennai,2025-05-03,14002.71,FAILED,TRANSFER,T Nagar Branch,C7827,Medical Expenses
T400532,1,Chennai,2025-05-03,86383.08,SUCCESS,TRANSFER,T Nagar Branch,C2317,Education Fees
T400533,1,Chennai,2025-05-03,81900.68,SUCCESS,WITHDRAWAL,T Nagar Branch,C5124,Education Fees
T400534,1,Chennai,2025-05-03,16516.39,SUCCESS,WITHDRAWAL,T Nagar Branch,C4461,Education Fees
T400535,1,Chennai,2025-05-03,80976.84,FAILED,DEPOSIT,T Nagar Branch,C4731,Education Fees
T400536,1,Chennai,2025-05-03,76513.29,SUCCESS,TRANSFER,T Nagar Branch,C1164,Bill Payment
T400537,1,Chennai,2025-05-03,70841.37,SUCCESS,TRANSFER,T Nagar Branch,C6848,Travel
T400538,1,Chennai,2025-05-03,89156.88,FAILED,DEPOSIT,T Nagar Branch,C5545,Others
T400539,1,Chennai,2025-05-03,44417.76,SUCCESS,DEPOSIT,T Nagar Branch,C5344,Bill Payment
T400540,1,Chennai,2025-05-03,36136.11,FAILED,WITHDRAWAL,T Nagar Branch,C2919,Loan Payment
T400541,1,Chennai,2025-05-03,2163.32,SUCCESS,DEPOSIT,T Nagar Branch,C1859,Loan Payment
T400542,1,Chennai,2025-05-03,81138.97,SUCCESS,DEPOSIT,T Nagar Branch,C5093,Bill Payment
T400543,1,Chennai,2025-05-03,10115.48,SUCCESS,WITHDRAWAL,T Nagar Branch,C8462,Medical Expenses
T400544,1,Chennai,2025-05-03,68325.56,SUCCESS,WITHDRAWAL,T Nagar Branch,C7978,Travel
T400545,1,Chennai,2025-05-03,25195.08,SUCCESS,WITHDRAWAL,T Nagar Branch,C1132,Travel
T400546,1,Chennai,2025-05-03,46610.74,FAILED,TRANSFER,T Nagar Branch,C2864,Medical Expenses
T400547,1,Chennai,2025-05-03,7392.45,SUCCESS,DEPOSIT,T Nagar Branch,C2515,Medical Expenses
T400548,1,Chennai,2025-05-03,23762.18,SUCCESS,TRANSFER,T Nagar Branch,C8547,Others
T400549,1,Chennai,2025-05-03,1836.32,FAILED,DEPOSIT,T Nagar Branch,C2278,Others
T400550,1,Chennai,2025-05-03,74221.43,SUCCESS,WITHDRAWAL,T Nagar Branch,C2298,Shopping
T400551,1,Chennai,2025-05-03,37272.27,FAILED,TRANSFER,T Nagar Branch,C5247,Loan Payment
T400552,1,Chennai,2025-05-03,30423.3,SUCCESS,TRANSFER,T Nagar Branch,C4529,Medical Expenses
T400553,1,Chennai,2025-05-03,18332.11,FAILED,TRANSFER,T Nagar Branch,C2402,Travel
T400554,1,Chennai,2025-05-03,69577.46,FAILED,WITHDRAWAL,T Nagar Branch,C3652,Shopping
T400555,1,Chennai,2025-05-03,18544.28,SUCCESS,TRANSFER,T Nagar Branch,C4830,Education Fees
T400556,1,Chennai,2025-05-03,23324.07,SUCCESS,WITHDRAWAL,T Nagar Branch,C4420,Shopping
T400557,1,Chennai,2025-05-03,90838.04,SUCCESS,WITHDRAWAL,T Nagar Branch,C1797,Loan Payment
T400558,1,Chennai,2025-05-03,80413.92,SUCCESS,TRANSFER,T Nagar Branch,C6370,Loan Payment
T400559,1,Chennai,2025-05-03,32923.08,SUCCESS,WITHDRAWAL,T Nagar Branch,C6168,Bill Payment
T400560,1,Chennai,2025-05-03,60553.46,FAILED,DEPOSIT,T Nagar Branch,C3981,Medical Expenses
T400561,1,Chennai,2025-05-03,34729.84,FAILED,WITHDRAWAL,T Nagar Branch,C6151,Travel
T400562,1,Chennai,2025-05-03,37894.25,SUCCESS,DEPOSIT,T Nagar Branch,C8520,Travel
T400563,1,Chennai,2025-05-03,66408.86,FAILED,DEPOSIT,T Nagar Branch,C7374,Shopping
T400564,1,Chennai,2025-05-03,71357.45,FAILED,WITHDRAWAL,T Nagar Branch,C6729,Education Fees
T400565,1,Chennai,2025-05-03,61832.07,FAILED,TRANSFER,T Nagar Branch,C3390,Travel
T400566,1,Chennai,2025-05-03,34120.49,SUCCESS,WITHDRAWAL,T Nagar Branch,C2457,Bill Payment
T400567,1,Chennai,2025-05-03,70555.77,FAILED,WITHDRAWAL,T Nagar Branch,C4427,Shopping
T400568,1,Chennai,2025-05-03,70045.74,FAILED,WITHDRAWAL,T Nagar Branch,C3050,Loan Payment
T400569,1,Chennai,2025-05-03,71189.97,FAILED,WITHDRAWAL,T Nagar Branch,C5600,Loan Payment
T400570,1,Chennai,2025-05-03,12057.69,SUCCESS,DEPOSIT,T Nagar Branch,C7305,Education Fees
T400571,1,Chennai,2025-05-03,16628.22,FAILED,WITHDRAWAL,T Nagar Branch,C4677,Education Fees
T400572,1,Chennai,2025-05-03,81709.82,FAILED,DEPOSIT,T Nagar Branch,C6638,Bill Payment
T400573,1,Chennai,2025-05-03,59377.01,FAILED,DEPOSIT,T Nagar Branch,C8042,Education Fees
T400574,1,Chennai,2025-05-03,37168.95,FAILED,WITHDRAWAL,T Nagar Branch,C1026,Medical Expenses
T400575,1,Chennai,2025-05-03,17727.0,SUCCESS,TRANSFER,T Nagar Branch,C9922,Travel
T400576,1,Chennai,2025-05-03,69144.48,SUCCESS,DEPOSIT,T Nagar Branch,C5706,Travel
T400577,1,Chennai,2025-05-03,11259.91,SUCCESS,WITHDRAWAL,T Nagar Branch,C6832,Medical Expenses
T400578,1,Chennai,2025-05-03,12648.95,FAILED,DEPOSIT,T Nagar Branch,C1618,Others
T400579,1,Chennai,2025-05-03,49129.61,SUCCESS,WITHDRAWAL,T Nagar Branch,C2443,Others
T400580,1,Chennai,2025-05-03,14671.61,FAILED,DEPOSIT,T Nagar Branch,C1168,Bill Payment
T400581,1,Chennai,2025-05-03,96822.16,SUCCESS,TRANSFER,T Nagar Branch,C8546,Travel
T400582,1,Chennai,2025-05-03,32390.19,SUCCESS,WITHDRAWAL,T Nagar Branch,C8547,Bill Payment
T400583,1,Chennai,2025-05-03,18923.69,FAILED,TRANSFER,T Nagar Branch,C3184,Shopping
T400584,1,Chennai,2025-05-03,30066.45,SUCCESS,WITHDRAWAL,T Nagar Branch,C4438,Bill Payment
T400585,1,Chennai,2025-05-03,30715.32,SUCCESS,WITHDRAWAL,T Nagar Branch,C3304,Travel
T400586,1,Chennai,2025-05-03,70199.44,SUCCESS,WITHDRAWAL,T Nagar Branch,C4247,Travel
T400587,1,Chennai,2025-05-03,87929.23,FAILED,DEPOSIT,T Nagar Branch,C3808,Loan Payment
T400588,1,Chennai,2025-05-03,22262.1,SUCCESS,TRANSFER,T Nagar Branch,C1989,Loan Payment
T400589,1,Chennai,2025-05-03,5873.07,FAILED,WITHDRAWAL,T Nagar Branch,C7300,Shopping
T400590,1,Chennai,2025-05-03,78397.01,FAILED,DEPOSIT,T Nagar Branch,C5322,Shopping
T400591,1,Chennai,2025-05-03,59018.29,SUCCESS,TRANSFER,T Nagar Branch,C6628,Others
T400592,1,Chennai,2025-05-03,58010.17,FAILED,WITHDRAWAL,T Nagar Branch,C5650,Loan Payment
T400593,1,Chennai,2025-05-03,9076.9,FAILED,TRANSFER,T Nagar Branch,C6915,Education Fees
T400594,1,Chennai,2025-05-03,53726.51,SUCCESS,WITHDRAWAL,T Nagar Branch,C7158,Loan Payment
T400595,1,Chennai,2025-05-03,42790.83,FAILED,WITHDRAWAL,T Nagar Branch,C4265,Loan Payment
T400596,1,Chennai,2025-05-03,74384.42,FAILED,DEPOSIT,T Nagar Branch,C6796,Travel
T400597,1,Chennai,2025-05-03,63283.57,SUCCESS,DEPOSIT,T Nagar Branch,C5804,Shopping
T400598,1,Chennai,2025-05-03,60853.0,FAILED,WITHDRAWAL,T Nagar Branch,C1697,Travel
T400599,1,Chennai,2025-05-03,32373.39,FAILED,TRANSFER,T Nagar Branch,C3395,Bill Payment
